system_id,timestamp,ac_power,poa_irradiance,ambient_temp,sin_hora,cos_hora,sin_dia_anual,cos_dia_anual,capacidad_instalada_kw,eficiencia,eficiencia_predicha,ac_power_predicha
10,2010-10-24 09:00:00,531.3825,546.2838333333333,15.202016666666667,0.7071067811865476,-0.7071067811865475,-0.9209712877166348,0.3896304495307877,1.12,474.4486607142857,381.99872401353394,427.83857089515806
10,2010-10-24 10:00:00,509.4673333333333,514.101,15.662616666666668,0.4999999999999999,-0.8660254037844387,-0.9209712877166348,0.3896304495307877,1.12,454.8815476190475,358.70170621416145,401.74591095986085
10,2010-10-24 11:00:00,351.127,360.49516666666665,15.819366666666667,0.258819045102521,-0.9659258262890682,-0.9209712877166348,0.3896304495307877,1.12,313.50624999999997,232.3622995573245,260.24577550420344
10,2010-10-24 12:00:00,173.395,190.815,15.966516666666667,1.2246467991473532e-16,-1.0,-0.9209712877166348,0.3896304495307877,1.12,154.81696428571428,88.31210495044078,98.9095575444937
10,2010-10-24 13:00:00,84.1048,105.1919,15.7867,-0.2588190451025208,-0.9659258262890684,-0.9209712877166348,0.3896304495307877,1.12,75.09357142857142,22.912097061315343,25.661548708673187
10,2010-10-24 14:00:00,259.3365,278.205,16.0005,-0.4999999999999997,-0.8660254037844388,-0.9209712877166348,0.3896304495307877,1.12,231.5504464285714,208.36100382095537,233.36432427947005
10,2010-10-24 15:00:00,88.76398166666667,114.05531666666666,15.949283333333334,-0.7071067811865471,-0.7071067811865479,-0.9209712877166348,0.3896304495307877,1.12,79.2535550595238,67.53798912197755,75.64254781661487
10,2010-10-24 16:00:00,7.653475,28.196973333333336,15.246866666666667,-0.8660254037844385,-0.5000000000000004,-0.9209712877166348,0.3896304495307877,1.12,6.833459821428571,1.297119497102699,1.452773836755023
10,2010-10-24 17:00:00,-0.2359366666666666,-0.521305,15.6788,-0.9659258262890684,-0.2588190451025206,-0.9209712877166348,0.3896304495307877,1.12,-0.21065773809523802,-19.999600702944477,-22.399552787297818
10,2010-10-24 18:00:00,-0.2542699999999999,-1.9673716666666663,15.159283333333333,-1.0,-1.8369701987210294e-16,-0.9209712877166348,0.3896304495307877,1.12,-0.22702678571428558,-18.377526820988123,-20.5828300395067
10,2010-10-25 06:00:00,3.2198416666666665,11.572745,14.095183333333331,1.0,6.123233995736766e-17,-0.9141279881853336,0.4054257283599973,1.12,2.8748586309523807,-57.62921235795908,-64.54471784091417
10,2010-10-25 07:00:00,2.82175,17.190708333333337,9.227965,0.9659258262890684,-0.2588190451025206,-0.9141279881853336,0.4054257283599973,1.12,2.5194196428571427,-31.858933079943228,-35.68200504953642
10,2010-10-25 08:00:00,47.00046666666666,68.57313333333333,8.160694999999999,0.8660254037844387,-0.4999999999999998,-0.9141279881853336,0.4054257283599973,1.12,41.964702380952374,21.209563106351624,23.75471067911382
10,2010-10-25 09:00:00,61.7512,82.05855,8.491761666666667,0.7071067811865476,-0.7071067811865475,-0.9141279881853336,0.4054257283599973,1.12,55.13499999999999,32.13369903852238,35.989742923145066
10,2010-10-25 10:00:00,172.93105,185.49733333333333,8.47093,0.4999999999999999,-0.8660254037844387,-0.9141279881853336,0.4054257283599973,1.12,154.4027232142857,127.41316160931692,142.70274100243495
10,2010-10-25 11:00:00,555.3703333333334,572.9718333333333,9.090453333333333,0.258819045102521,-0.9659258262890682,-0.9141279881853336,0.4054257283599973,1.12,495.86636904761906,494.13815424593236,553.4347327554443
10,2010-10-25 12:00:00,925.1418333333334,943.3268333333332,9.057853333333332,1.2246467991473532e-16,-1.0,-0.9141279881853336,0.4054257283599973,1.12,826.019494047619,881.5366430964025,987.3210402679708
10,2010-10-25 13:00:00,953.1223333333334,981.6703333333334,9.84065,-0.2588190451025208,-0.9659258262890684,-0.9141279881853336,0.4054257283599973,1.12,851.0020833333333,947.0047124579517,1060.6452779529059
10,2010-10-25 14:00:00,714.2343166666667,721.1793333333333,7.886349999999999,-0.4999999999999997,-0.8660254037844388,-0.9141279881853336,0.4054257283599973,1.12,637.7092113095238,742.5300917631195,831.6337027746939
10,2010-10-25 15:00:00,316.99598333333336,334.91565,5.321008333333333,-0.7071067811865471,-0.7071067811865479,-0.9141279881853336,0.4054257283599973,1.12,283.03212797619045,384.7036407356424,430.86807762391953
10,2010-10-25 16:00:00,41.99722333333333,70.18393333333333,4.851171666666667,-0.8660254037844385,-0.5000000000000004,-0.9141279881853336,0.4054257283599973,1.12,37.497520833333326,110.83124478457623,124.13099415872539
10,2010-10-25 17:00:00,-0.2642049999999999,-1.4164583333333334,4.1972483333333335,-0.9659258262890684,-0.2588190451025206,-0.9141279881853336,0.4054257283599973,1.12,-0.23589732142857134,37.200276737053855,41.66430994550032
10,2010-10-25 18:00:00,-0.2587816666666666,-2.9526516666666667,4.495761666666667,-1.0,-1.8369701987210294e-16,-0.9141279881853336,0.4054257283599973,1.12,-0.23105505952380942,24.668701378666697,27.628945544106703
10,2010-10-26 06:00:00,42.73259,67.06646833333333,3.148233333333333,1.0,6.123233995736766e-17,-0.9070138128026362,0.4211008707960891,1.12,38.15409821428571,26.153428770670928,29.291840223151443
10,2010-10-26 07:00:00,359.6853333333333,367.25483333333335,3.835776666666667,0.9659258262890684,-0.2588190451025206,-0.9070138128026362,0.4211008707960891,1.12,321.147619047619,301.84374489925176,338.064994287162
10,2010-10-26 08:00:00,658.2466666666667,646.1075,4.998995,0.8660254037844387,-0.4999999999999998,-0.9070138128026362,0.4211008707960891,1.12,587.7202380952381,554.705658555739,621.2703375824277
10,2010-10-26 09:00:00,895.3396666666666,888.7986666666667,4.7092350000000005,0.7071067811865476,-0.7071067811865475,-0.9070138128026362,0.4211008707960891,1.12,799.4104166666666,799.8895024369218,895.8762427293525
10,2010-10-26 10:00:00,1056.7085,1054.4328333333333,5.172255000000001,0.4999999999999999,-0.8660254037844387,-0.9070138128026362,0.4211008707960891,1.12,943.4897321428571,976.8447001934492,1094.066064216663
10,2010-10-26 11:00:00,1148.4633333333334,1140.4516666666668,5.4220983333333335,0.258819045102521,-0.9659258262890682,-0.9070138128026362,0.4211008707960891,1.12,1025.4136904761904,1092.1869228460876,1223.249353587618
10,2010-10-26 12:00:00,1130.4583333333333,1126.8533333333332,5.848116666666667,1.2246467991473532e-16,-1.0,-0.9070138128026362,0.4211008707960891,1.12,1009.3377976190475,1112.9289276166592,1246.4803989306583
10,2010-10-26 13:00:00,1021.8983333333332,1020.409,6.445181666666667,-0.2588190451025208,-0.9659258262890684,-0.9070138128026362,0.4211008707960891,1.12,912.409226190476,1036.2877267234248,1160.642253930236
