system_id,timestamp,ac_power,poa_irradiance,ambient_temp,sin_hora,cos_hora,sin_dia_anual,cos_dia_anual,max_ac_power_system,global_max_ac_power_system,ac_power_norm,predicted_ac_power_norm,predicted_ac_power,residual_ac_power_norm,residual_ac_power,experiment,target
1430,2010-08-24 11:00:00,236.4966665,783.7257665,16.9071165,0.258819045102521,-0.9659258262890682,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.7105629500875544,0.7358099049649391,244.89961048552823,-0.02524695487738471,-8.402943985528225,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 12:00:00,264.2166665,864.39508325,18.464533,1.2246467991473532e-16,-1.0,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.793848711649978,0.8127804849040643,270.5177285874246,-0.018931773254086348,-6.3010620874246115,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 13:00:00,284.41999975,896.6255832499999,19.82024975,-0.2588190451025208,-0.9659258262890684,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.8545503709510488,0.8475533501833545,282.09118132963755,0.006997020767694262,2.3288184203624382,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 14:00:00,285.65666625,907.904283,21.777583,-0.4999999999999997,-0.8660254037844388,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.8582659810250473,0.8607779333749992,286.4927193500065,-0.0025119523499519403,-0.8360531000064952,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 15:00:00,285.62166625,923.78361625,22.656983,-0.7071067811865471,-0.7071067811865479,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.8581608222351956,0.8670935611646957,288.5947497456723,-0.008932738929500084,-2.973083495672313,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 16:00:00,276.45166625,870.3956329999999,23.1535495,-0.8660254037844385,-0.5000000000000004,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.830609219294091,0.812746711883674,270.50648791305656,0.01786250741041706,5.9451783369434565,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 17:00:00,233.573333,694.96529975,23.0250995,-0.9659258262890684,-0.2588190451025206,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.7017796868534835,0.6523120400910785,217.10901614043564,0.049467646762405004,16.46431685956435,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-24 18:00:00,106.33499975,290.72564950000003,22.2672665,-1.0,-1.8369701987210287e-16,-0.7961828637826154,-0.6050560696488494,332.82999975,332.82999975,0.3194874255021237,0.26713461290397683,88.91041314604696,0.05235281259814689,17.42458660395303,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-25 06:00:00,3.31333325,48.14406625,12.7337165,1.0,6.123233995736766e-17,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.009955031855568182,0.04402839308086472,14.653970058097107,-0.034073361225296535,-11.340636808097107,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-25 07:00:00,105.0766665,391.98303275,15.09106625,0.9659258262890684,-0.2588190451025206,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.3157067168792677,0.35988666030012106,119.78107705771764,-0.04417994342085335,-14.704410557717637,regresion_conjunta_normalizada,ac_power_norm
